codigo,date,value
24439,2025-06-01,642550
24439,2025-07-01,643121
24439,2025-08-01,648686
24439,2025-09-01,660834
24439,2025-10-01,664540
24439,2025-11-01,650509
24439,2025-12-01,694273
24439,2026-01-01,705880
24439,2026-02-01,705471
24439,2026-03-01,702283
24439,2026-04-01,718401
24439,2026-05-01,727711
24439,2026-06-01,730820
24440,2011-03-01,123263
24440,2011-04-01,124703
24440,2011-05-01,124083
24440,2011-06-01,122444
24440,2011-07-01,136806
24440,2011-08-01,140350
24440,2011-09-01,129341
24440,2011-10-01,131268
24440,2011-11-01,133877
24440,2011-12-01,127883
24440,2012-01-01,130841
24440,2012-02-01,127264
24440,2012-03-01,132066
24440,2012-04-01,135940
24440,2012-05-01,139801
24440,2012-06-01,134604
24440,2012-07-01,145777
24440,2012-08-01,142496
24440,2012-09-01,142409
24440,2012-10-01,152976
24440,2012-11-01,143112
24440,2012-12-01,145889
24440,2013-01-01,143443
24440,2013-02-01,147651
24440,2013-03-01,141915
24440,2013-04-01,143097
24440,2013-05-01,159068
24440,2013-06-01,151655
24440,2013-07-01,143856
24440,2013-08-01,147718
24440,2013-09-01,144346
24440,2013-10-01,147104
24440,2013-11-01,148176
24440,2013-12-01,148926
24440,2014-01-01,150789
24440,2014-02-01,153796
24440,2014-03-01,154646
24440,2014-04-01,150897
24440,2014-05-01,146201
24440,2014-06-01,146858
24440,2014-07-01,143028
24440,2014-08-01,146152
24440,2014-09-01,148195
24440,2014-10-01,143411
24440,2014-11-01,142933
24440,2014-12-01,144534
24440,2015-01-01,148290
24440,2015-02-01,136658
24440,2015-03-01,144189
24440,2015-04-01,145993
24440,2015-05-01,143755
24440,2015-06-01,144177
24440,2015-07-01,143657
24440,2015-08-01,137059
24440,2015-09-01,141994
24440,2015-10-01,138919
24440,2015-11-01,137953
24440,2015-12-01,135085
24440,2016-01-01,128292
24440,2016-02-01,123831
24440,2016-03-01,123615
24440,2016-04-01,123157
24440,2016-05-01,125198
24440,2016-06-01,121393
24440,2016-07-01,121561
24440,2016-08-01,115152
24440,2016-09-01,120716
24440,2016-10-01,119997
24440,2016-11-01,117641
24440,2016-12-01,113331
24440,2017-01-01,117510
24440,2017-02-01,108765
24440,2017-03-01,118568
24440,2017-04-01,115501
24440,2017-05-01,114090
24440,2017-06-01,125753
24440,2017-07-01,115403
24440,2017-08-01,117548
24440,2017-09-01,116532
24440,2017-10-01,121179
24440,2017-11-01,122329
24440,2017-12-01,127613
24440,2018-01-01,124946
24440,2018-02-01,134234
24440,2018-03-01,128867
24440,2018-04-01,134522
24440,2018-05-01,133425
24440,2018-06-01,133875
24440,2018-07-01,136096
24440,2018-08-01,140362
24440,2018-09-01,134497
24440,2018-10-01,138101
24440,2018-11-01,136176
24440,2018-12-01,141294
24440,2019-01-01,141963
24440,2019-02-01,141423
24440,2019-03-01,141632
24440,2019-04-01,138008
24440,2019-05-01,150389
24440,2019-06-01,151743
24440,2019-07-01,148743
24440,2019-08-01,150123
24440,2019-09-01,153179
24440,2019-10-01,152066
24440,2019-11-01,160426
24440,2019-12-01,158760
24440,2020-01-01,155514
24440,2020-02-01,161817
24440,2020-03-01,200832
24440,2020-04-01,164292
24440,2020-05-01,148775
24440,2020-06-01,147899
24440,2020-07-01,172358
24440,2020-08-01,168294
24440,2020-09-01,169466
24440,2020-10-01,159419
24440,2020-11-01,174149
24440,2020-12-01,149567
24440,2021-01-01,146625
24440,2021-02-01,163679
24440,2021-03-01,177727
24440,2021-04-01,184030
24440,2021-05-01,184601
24440,2021-06-01,189232
24440,2021-07-01,198036
24440,2021-08-01,188332
24440,2021-09-01,199168
24440,2021-10-01,206331
24440,2021-11-01,202641
24440,2021-12-01,190311
24440,2022-01-01,216004
24440,2022-02-01,219500
24440,2022-03-01,234265
24440,2022-04-01,231511
24440,2022-05-01,232468
24440,2022-06-01,224766
24440,2022-07-01,233815
24440,2022-08-01,238059
24440,2022-09-01,230578
24440,2022-10-01,232867
24440,2022-11-01,224151
24440,2022-12-01,217139
24440,2023-01-01,227542
24440,2023-02-01,221453
24440,2023-03-01,216358
24440,2023-04-01,214994
24440,2023-05-01,221233
24440,2023-06-01,229104
24440,2023-07-01,224607
24440,2023-08-01,227392
24440,2023-09-01,238503
24440,2023-10-01,235522
24440,2023-11-01,241279
24440,2023-12-01,244488
24440,2024-01-01,245454
24440,2024-02-01,244800
24440,2024-03-01,254106
24440,2024-04-01,249429
24440,2024-05-01,246040
24440,2024-06-01,271386
24440,2024-07-01,273441
24440,2024-08-01,281176
24440,2024-09-01,273852
24440,2024-10-01,282485
24440,2024-11-01,285676
24440,2024-12-01,283210
24440,2025-01-01,283329
24440,2025-02-01,291915
24440,2025-03-01,286954
24440,2025-04-01,311686
24440,2025-05-01,300447
24440,2025-06-01,280804
24440,2025-07-01,288599
24440,2025-08-01,284739
24440,2025-09-01,294833
24440,2025-10-01,292765
24440,2025-11-01,282444
24440,2025-12-01,320459
24440,2026-01-01,327464
24440,2026-02-01,322394
24440,2026-03-01,317731
24440,2026-04-01,334288
24440,2026-05-01,333614
24440,2026-06-01,338212
24441,2011-03-01,92808
24441,2011-04-01,91630
24441,2011-05-01,93051
24441,2011-06-01,96238
24441,2011-07-01,99489
24441,2011-08-01,101051
24441,2011-09-01,104413
24441,2011-10-01,100623
24441,2011-11-01,100472
24441,2011-12-01,99840
24441,2012-01-01,100476
24441,2012-02-01,100253
24441,2012-03-01,101765
24441,2012-04-01,102097
24441,2012-05-01,104854
24441,2012-06-01,104734
24441,2012-07-01,104155
24441,2012-08-01,104225
24441,2012-09-01,107351
24441,2012-10-01,114629
24441,2012-11-01,111248
24441,2012-12-01,112835
24441,2013-01-01,115623
24441,2013-02-01,116765
24441,2013-03-01,116763
24441,2013-04-01,120410
24441,2013-05-01,121423
24441,2013-06-01,122950
24441,2013-07-01,123919
24441,2013-08-01,125819
24441,2013-09-01,121395
24441,2013-10-01,122408
24441,2013-11-01,124299
24441,2013-12-01,130314
24441,2014-01-01,128813
24441,2014-02-01,130756
24441,2014-03-01,131068
24441,2014-04-01,132861
24441,2014-05-01,133091
24441,2014-06-01,131994
24441,2014-07-01,133829
24441,2014-08-01,133878
24441,2014-09-01,138467
24441,2014-10-01,138938
24441,2014-11-01,130626
24441,2014-12-01,137365
24441,2015-01-01,139672
24441,2015-02-01,130062
24441,2015-03-01,134754
24441,2015-04-01,133748
24441,2015-05-01,130963
24441,2015-06-01,131374
24441,2015-07-01,130415
24441,2015-08-01,131628
24441,2015-09-01,131348
24441,2015-10-01,126563
24441,2015-11-01,128523
24441,2015-12-01,127343
24441,2016-01-01,124918
24441,2016-02-01,126796
24441,2016-03-01,126152
24441,2016-04-01,126529
24441,2016-05-01,127463
24441,2016-06-01,128827
24441,2016-07-01,129458
24441,2016-08-01,128820
24441,2016-09-01,125465
24441,2016-10-01,130622
24441,2016-11-01,129886
24441,2016-12-01,132410
24441,2017-01-01,132426
24441,2017-02-01,128105
24441,2017-03-01,140973
24441,2017-04-01,137358
24441,2017-05-01,140305
24441,2017-06-01,142235
24441,2017-07-01,141723
24441,2017-08-01,139653
24441,2017-09-01,141261
24441,2017-10-01,143832
24441,2017-11-01,145801
24441,2017-12-01,145813
24441,2018-01-01,151013
24441,2018-02-01,150543
24441,2018-03-01,151352
24441,2018-04-01,149183
24441,2018-05-01,152811
24441,2018-06-01,152551
24441,2018-07-01,153713
24441,2018-08-01,158785
24441,2018-09-01,158086
24441,2018-10-01,160313
24441,2018-11-01,168970
24441,2018-12-01,167086
24441,2019-01-01,167649
24441,2019-02-01,170615
24441,2019-03-01,174892
24441,2019-04-01,176107
24441,2019-05-01,177712
24441,2019-06-01,180829
24441,2019-07-01,183519
24441,2019-08-01,181664
24441,2019-09-01,181946
24441,2019-10-01,184649
24441,2019-11-01,186469
24441,2019-12-01,200779
24441,2020-01-01,195385
24441,2020-02-01,198640
24441,2020-03-01,177311
24441,2020-04-01,152300
24441,2020-05-01,155695
24441,2020-06-01,169778
24441,2020-07-01,175874
24441,2020-08-01,186276
24441,2020-09-01,195552
24441,2020-10-01,203271
24441,2020-11-01,204883
24441,2020-12-01,204338
24441,2021-01-01,196826
24441,2021-02-01,209971
24441,2021-03-01,204638
24441,2021-04-01,221753
24441,2021-05-01,230310
24441,2021-06-01,236905
24441,2021-07-01,239387
24441,2021-08-01,245333
24441,2021-09-01,246820
24441,2021-10-01,250758
24441,2021-11-01,250696
24441,2021-12-01,245748
24441,2022-01-01,249545
24441,2022-02-01,251183
24441,2022-03-01,278898
24441,2022-04-01,286845
24441,2022-05-01,284175
24441,2022-06-01,289380
24441,2022-07-01,296303
24441,2022-08-01,294195
24441,2022-09-01,300967
24441,2022-10-01,308051
24441,2022-11-01,270744
24441,2022-12-01,273770
24441,2023-01-01,278372
24441,2023-02-01,279875
24441,2023-03-01,281186
24441,2023-04-01,281390
24441,2023-05-01,285141
24441,2023-06-01,285234
24441,2023-07-01,294001
24441,2023-08-01,300417
24441,2023-09-01,304123
24441,2023-10-01,304592
24441,2023-11-01,309695
24441,2023-12-01,310894
24441,2024-01-01,321415
24441,2024-02-01,320172
24441,2024-03-01,321323
24441,2024-04-01,314942
24441,2024-05-01,329174
24441,2024-06-01,329776
24441,2024-07-01,333921
24441,2024-08-01,333981
24441,2024-09-01,335645
24441,2024-10-01,333454
24441,2024-11-01,335656
24441,2024-12-01,344058
24441,2025-01-01,344301
24441,2025-02-01,350530
24441,2025-03-01,364828
24441,2025-04-01,363083
24441,2025-05-01,351232
24441,2025-06-01,360752
24441,2025-07-01,351141
24441,2025-08-01,361838
24441,2025-09-01,362958
24441,2025-10-01,368936
24441,2025-11-01,369551
24441,2025-12-01,377400
24441,2026-01-01,383243
24441,2026-02-01,383896
24441,2026-03-01,388818
24441,2026-04-01,388037
24441,2026-05-01,389892
24441,2026-06-01,389175
24442,2011-03-01,189803
24442,2011-04-01,190781
24442,2011-05-01,189905
24442,2011-06-01,195461
24442,2011-07-01,203374
24442,2011-08-01,212540
24442,2011-09-01,204322
24442,2011-10-01,203581
24442,2011-11-01,203735
24442,2011-12-01,201375
24442,2012-01-01,202232
24442,2012-02-01,199475
24442,2012-03-01,206520
24442,2012-04-01,208259
24442,2012-05-01,214644
24442,2012-06-01,214438
24442,2012-07-01,214084
24442,2012-08-01,212547
24442,2012-09-01,215407
24442,2012-10-01,229101
24442,2012-11-01,218613
24442,2012-12-01,214606
24442,2013-01-01,222934
24442,2013-02-01,224002
24442,2013-03-01,218121
24442,2013-04-01,221677
24442,2013-05-01,231802
24442,2013-06-01,226478
24442,2013-07-01,228273
24442,2013-08-01,232001
24442,2013-09-01,224683
24442,2013-10-01,228424
24442,2013-11-01,228576
24442,2013-12-01,230428
24442,2014-01-01,231360
24442,2014-02-01,236521
24442,2014-03-01,238626
24442,2014-04-01,239737
24442,2014-05-01,235151
24442,2014-06-01,234712
24442,2014-07-01,234072
24442,2014-08-01,235413
24442,2014-09-01,240870
24442,2014-10-01,239222
24442,2014-11-01,230375
24442,2014-12-01,238889
24442,2015-01-01,243952
24442,2015-02-01,230431
24442,2015-03-01,238187
24442,2015-04-01,241290
24442,2015-05-01,238019
24442,2015-06-01,238268
24442,2015-07-01,236128
24442,2015-08-01,234559
24442,2015-09-01,237835
24442,2015-10-01,232358
24442,2015-11-01,231741
24442,2015-12-01,230458
24442,2016-01-01,223356
24442,2016-02-01,222445
24442,2016-03-01,220488
24442,2016-04-01,218383
24442,2016-05-01,221570
24442,2016-06-01,219370
24442,2016-07-01,219289
24442,2016-08-01,217627
24442,2016-09-01,218919
24442,2016-10-01,225684
24442,2016-11-01,219064
24442,2016-12-01,216941
24442,2017-01-01,221931
24442,2017-02-01,210545
24442,2017-03-01,231648
24442,2017-04-01,223778
24442,2017-05-01,225541
24442,2017-06-01,236864
24442,2017-07-01,230191
24442,2017-08-01,232315
24442,2017-09-01,231971
24442,2017-10-01,237277
24442,2017-11-01,241989
24442,2017-12-01,249754
24442,2018-01-01,250120
24442,2018-02-01,259578
24442,2018-03-01,253071
24442,2018-04-01,253337
24442,2018-05-01,255183
24442,2018-06-01,258445
24442,2018-07-01,260568
24442,2018-08-01,268567
24442,2018-09-01,267169
24442,2018-10-01,272309
24442,2018-11-01,277917
24442,2018-12-01,281993
24442,2019-01-01,284612
24442,2019-02-01,286009
24442,2019-03-01,287089
24442,2019-04-01,286324
24442,2019-05-01,296798
24442,2019-06-01,301668
24442,2019-07-01,305685
24442,2019-08-01,306690
24442,2019-09-01,305616
24442,2019-10-01,305518
24442,2019-11-01,315505
24442,2019-12-01,335921
24442,2020-01-01,322355
24442,2020-02-01,334001
24442,2020-03-01,348419
24442,2020-04-01,280209
24442,2020-05-01,264600
24442,2020-06-01,279343
24442,2020-07-01,290150
24442,2020-08-01,295660
24442,2020-09-01,306048
24442,2020-10-01,317582
24442,2020-11-01,332636
24442,2020-12-01,318185
24442,2021-01-01,311368
24442,2021-02-01,335872
24442,2021-03-01,339434
24442,2021-04-01,353588
24442,2021-05-01,363208
24442,2021-06-01,376955
24442,2021-07-01,376021
24442,2021-08-01,387279
24442,2021-09-01,397400
24442,2021-10-01,411008
24442,2021-11-01,411185
24442,2021-12-01,400300
24442,2022-01-01,421376
24442,2022-02-01,427620
24442,2022-03-01,465441
24442,2022-04-01,462816
24442,2022-05-01,460142
24442,2022-06-01,454698
24442,2022-07-01,466689
24442,2022-08-01,468723
24442,2022-09-01,467397
24442,2022-10-01,483452
24442,2022-11-01,443762
24442,2022-12-01,445843
24442,2023-01-01,451812
24442,2023-02-01,450406
24442,2023-03-01,440375
24442,2023-04-01,437626
24442,2023-05-01,450679
24442,2023-06-01,457743
24442,2023-07-01,454724
24442,2023-08-01,456636
24442,2023-09-01,478055
24442,2023-10-01,474083
24442,2023-11-01,493721
24442,2023-12-01,500460
24442,2024-01-01,508491
24442,2024-02-01,505883
24442,2024-03-01,508627
24442,2024-04-01,490794
24442,2024-05-01,508563
24442,2024-06-01,538569
24442,2024-07-01,550165
24442,2024-08-01,550881
24442,2024-09-01,542678
24442,2024-10-01,546768
24442,2024-11-01,553841
24442,2024-12-01,559000
24442,2025-01-01,558550
24442,2025-02-01,570006
24442,2025-03-01,580315
24442,2025-04-01,584823
24442,2025-05-01,581985
24442,2025-06-01,570030
24442,2025-07-01,576093
24442,2025-08-01,582733
24442,2025-09-01,586886
24442,2025-10-01,595741
24442,2025-11-01,580994
24442,2025-12-01,622361
24442,2026-01-01,632916
24442,2026-02-01,632543
24442,2026-03-01,624892
24442,2026-04-01,641305
24442,2026-05-01,647349
24442,2026-06-01,650278
24443,2011-03-01,107882
24443,2011-04-01,109015
24443,2011-05-01,107826
24443,2011-06-01,109285
24443,2011-07-01,116008
24443,2011-08-01,124096
24443,2011-09-01,112355
24443,2011-10-01,114346
24443,2011-11-01,115107
24443,2011-12-01,113165
24443,2012-01-01,115329
24443,2012-02-01,113290
24443,2012-03-01,117532
24443,2012-04-01,118472
24443,2012-05-01,123146
24443,2012-06-01,121346
24443,2012-07-01,123727
24443,2012-08-01,123581
24443,2012-09-01,123050
24443,2012-10-01,131650
24443,2012-11-01,124336
24443,2012-12-01,120641
24443,2013-01-01,123955
24443,2013-02-01,125523
24443,2013-03-01,120070
24443,2013-04-01,118597
24443,2013-05-01,129642
24443,2013-06-01,123902
24443,2013-07-01,124107
24443,2013-08-01,124349
24443,2013-09-01,122408
24443,2013-10-01,124819
24443,2013-11-01,124189
24443,2013-12-01,121810
24443,2014-01-01,122240
24443,2014-02-01,127759
24443,2014-03-01,127174
24443,2014-04-01,126221
24443,2014-05-01,124235
24443,2014-06-01,124236
24443,2014-07-01,120918
24443,2014-08-01,122239
24443,2014-09-01,124408
24443,2014-10-01,120644
24443,2014-11-01,120456
24443,2014-12-01,123709
24443,2015-01-01,126442
24443,2015-02-01,120457
24443,2015-03-01,122995
24443,2015-04-01,126817
24443,2015-05-01,122946
24443,2015-06-01,123519
24443,2015-07-01,124518
24443,2015-08-01,121404
24443,2015-09-01,122470
24443,2015-10-01,119271
24443,2015-11-01,120139
24443,2015-12-01,119555
24443,2016-01-01,113511
24443,2016-02-01,113054
24443,2016-03-01,110268
24443,2016-04-01,107410
24443,2016-05-01,110133
24443,2016-06-01,106811
24443,2016-07-01,104728
24443,2016-08-01,103207
24443,2016-09-01,106231
24443,2016-10-01,107792
24443,2016-11-01,105080
24443,2016-12-01,102678
24443,2017-01-01,105387
24443,2017-02-01,99924
24443,2017-03-01,107779
24443,2017-04-01,102974
24443,2017-05-01,101798
24443,2017-06-01,111796
24443,2017-07-01,104206
24443,2017-08-01,109354
24443,2017-09-01,106398
24443,2017-10-01,108944
24443,2017-11-01,112533
24443,2017-12-01,118267
24443,2018-01-01,114898
24443,2018-02-01,126795
24443,2018-03-01,119119
24443,2018-04-01,123092
24443,2018-05-01,120003
24443,2018-06-01,122176
24443,2018-07-01,125153
24443,2018-08-01,128067
24443,2018-09-01,127488
24443,2018-10-01,130813
24443,2018-11-01,127074
24443,2018-12-01,132045
24443,2019-01-01,131371
24443,2019-02-01,133743
24443,2019-03-01,132643
24443,2019-04-01,131626
24443,2019-05-01,138271
24443,2019-06-01,140126
24443,2019-07-01,140892
24443,2019-08-01,142409
24443,2019-09-01,144216
24443,2019-10-01,141865
24443,2019-11-01,149687
24443,2019-12-01,154356
24443,2020-01-01,144898
24443,2020-02-01,155350
24443,2020-03-01,192979
24443,2020-04-01,153692
24443,2020-05-01,130641
24443,2020-06-01,131009
24443,2020-07-01,138656
24443,2020-08-01,134952
24443,2020-09-01,136489
24443,2020-10-01,140296
24443,2020-11-01,153428
24443,2020-12-01,139522
24443,2021-01-01,137670
24443,2021-02-01,152820
24443,2021-03-01,169826
24443,2021-04-01,171299
24443,2021-05-01,169462
24443,2021-06-01,175086
24443,2021-07-01,170339
24443,2021-08-01,176894
24443,2021-09-01,185846
24443,2021-10-01,195160
24443,2021-11-01,192830
24443,2021-12-01,184002
24443,2022-01-01,203239
24443,2022-02-01,204233
24443,2022-03-01,222640
24443,2022-04-01,214948
24443,2022-05-01,211419
24443,2022-06-01,206833
24443,2022-07-01,214690
24443,2022-08-01,219319
24443,2022-09-01,210385
24443,2022-10-01,214362
24443,2022-11-01,206838
24443,2022-12-01,204355
24443,2023-01-01,208819
24443,2023-02-01,203423
24443,2023-03-01,201484
24443,2023-04-01,196296
24443,2023-05-01,200573
24443,2023-06-01,207353
24443,2023-07-01,202236
24443,2023-08-01,203167
24443,2023-09-01,219632
24443,2023-10-01,212314
24443,2023-11-01,222748
24443,2023-12-01,228731
24443,2024-01-01,226432
24443,2024-02-01,226840
24443,2024-03-01,234109
24443,2024-04-01,222438
24443,2024-05-01,221327
24443,2024-06-01,246943
24443,2024-07-01,256713
24443,2024-08-01,259865
24443,2024-09-01,253692
24443,2024-10-01,254900
24443,2024-11-01,259989
24443,2024-12-01,259738
24443,2025-01-01,258948
24443,2025-02-01,261735
24443,2025-03-01,262256
24443,2025-04-01,268736
24443,2025-05-01,268810
24443,2025-06-01,252091
24443,2025-07-01,260294
24443,2025-08-01,257461
24443,2025-09-01,262468
24443,2025-10-01,266666
24443,2025-11-01,254750
24443,2025-12-01,293035
24443,2026-01-01,295097
24443,2026-02-01,292585
24443,2026-03-01,286937
24443,2026-04-01,300758
24443,2026-05-01,299188
24443,2026-06-01,303572
24444,2011-03-01,81982
24444,2011-04-01,80475
24444,2011-05-01,82449
24444,2011-06-01,86068
24444,2011-07-01,87070
24444,2011-08-01,88666
24444,2011-09-01,90815
24444,2011-10-01,88915
24444,2011-11-01,88830
24444,2011-12-01,88295
24444,2012-01-01,87103
24444,2012-02-01,87584
24444,2012-03-01,88816
24444,2012-04-01,89697
24444,2012-05-01,91996
24444,2012-06-01,91979
24444,2012-07-01,90805
24444,2012-08-01,88728
24444,2012-09-01,91666
24444,2012-10-01,98172
24444,2012-11-01,95039
24444,2012-12-01,95413
24444,2013-01-01,98993
24444,2013-02-01,99792
24444,2013-03-01,98140
24444,2013-04-01,102212
24444,2013-05-01,102146
24444,2013-06-01,101679
24444,2013-07-01,104901
24444,2013-08-01,106619
24444,2013-09-01,102942
24444,2013-10-01,103291
24444,2013-11-01,104302
24444,2013-12-01,109040
24444,2014-01-01,108336
24444,2014-02-01,110791
24444,2014-03-01,111590
24444,2014-04-01,111880
24444,2014-05-01,110619
24444,2014-06-01,110973
24444,2014-07-01,112949
24444,2014-08-01,112328
24444,2014-09-01,116594
24444,2014-10-01,117883
24444,2014-11-01,110407
24444,2014-12-01,116658
24444,2015-01-01,116691
24444,2015-02-01,111622
24444,2015-03-01,115437
24444,2015-04-01,114514
24444,2015-05-01,114672
24444,2015-06-01,114764
24444,2015-07-01,112139
24444,2015-08-01,112959
24444,2015-09-01,114527
24444,2015-10-01,110844
24444,2015-11-01,112219
24444,2015-12-01,110855
24444,2016-01-01,109073
24444,2016-02-01,111744
24444,2016-03-01,109987
24444,2016-04-01,110611
24444,2016-05-01,111645
24444,2016-06-01,112690
24444,2016-07-01,114075
24444,2016-08-01,114173
24444,2016-09-01,112425
24444,2016-10-01,116507
24444,2016-11-01,114529
24444,2016-12-01,114359
24444,2017-01-01,115759
24444,2017-02-01,111807
24444,2017-03-01,124729
24444,2017-04-01,120603
24444,2017-05-01,123420
24444,2017-06-01,124903
24444,2017-07-01,125555
24444,2017-08-01,122118
24444,2017-09-01,126037
24444,2017-10-01,127496
24444,2017-11-01,129472
24444,2017-12-01,130187
24444,2018-01-01,133581
24444,2018-02-01,133698
24444,2018-03-01,134638
24444,2018-04-01,132388
24444,2018-05-01,134965
24444,2018-06-01,135400
24444,2018-07-01,135762
24444,2018-08-01,140295
24444,2018-09-01,139596
24444,2018-10-01,141656
24444,2018-11-01,151166
24444,2018-12-01,149771
24444,2019-01-01,151027
24444,2019-02-01,152176
24444,2019-03-01,155888
24444,2019-04-01,157213
24444,2019-05-01,158047
24444,2019-06-01,160626
24444,2019-07-01,165453
24444,2019-08-01,163709
24444,2019-09-01,163273
24444,2019-10-01,164066
24444,2019-11-01,165393
24444,2019-12-01,179480
24444,2020-01-01,174041
24444,2020-02-01,176269
24444,2020-03-01,156230
24444,2020-04-01,130566
24444,2020-05-01,133442
24444,2020-06-01,148212
24444,2020-07-01,152377
24444,2020-08-01,161153
